customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
R_2En0sbvQ7s48ufv,150,38,1100.3300000000002,4,4,4,12,Champions
R_2Etbay1rgJ6LZQO,436,20,250.02,1,3,2,6,At Risk
R_2Etc0qZ3B702xxn,123,33,1081.26,4,4,4,12,Champions
R_2EzTe8QpUidgyXU,1633,1,10.95,1,1,1,3,Lapsed
R_2EzW4lFtbLQWiHB,161,3,34.81,4,1,1,6,At Risk
R_2EzwXpjplwOepGq,118,3,146.85999999999999,4,1,2,7,Loyal
R_2EzwbYWmZw0kKvr,575,5,55.46,1,1,1,3,Lapsed
R_2OHLj8YzL2D0sfV,219,19,531.69,3,3,3,9,Loyal
R_2OHgbfVLtFIinBW,143,34,1760.1000000000001,4,4,4,12,Champions
R_2OINNCvsJ418e6o,141,34,2230.94,4,4,4,12,Champions
R_2OJ4XMYnJIuEZqw,285,9,111.02000000000001,2,2,1,5,At Risk
R_2OJRIBzhVd0uoiu,221,6,118.30000000000001,3,2,1,6,At Risk
R_2ONDyHxQviDmrWg,220,15,301.4,3,3,2,8,Loyal
R_2OOWs0gBQpUEU7C,223,11,202.48,3,2,2,7,Loyal
R_2OOq3ysdOS3TtBd,201,31,522.3199999999999,3,4,3,10,Champions
R_2OSBfO6qK8yJzir,246,43,655.12,3,4,3,10,Champions
R_2OTIQ8boNbA8jt5,210,6,130.97,3,2,2,7,Loyal
R_2OUwN214Sx61xAC,210,21,466.36,3,3,3,9,Loyal
R_2OYI87DbF4B4aUA,226,54,1210.42,3,4,4,11,Champions
R_2P0PDu9g2eap2XE,150,34,584.35,4,4,3,11,Champions
R_2P1ge2DGU400qax,452,15,320.08,1,3,3,7,Loyal
R_2P1kvyZGc8VnwOq,195,33,1278.12,4,4,4,12,Champions
R_2P50Iq3Uo8HiCwT,160,22,334.76,4,3,3,10,Champions
R_2P59RGdcNoSD2Rv,240,25,671.0,3,3,4,10,Champions
R_2P5PPfIQY9aoCMu,205,20,614.89,3,3,3,9,Loyal
R_2P6HO9T6VGYEUQP,470,12,180.26,1,2,2,5,At Risk
R_2P6gheLR59JfOIS,417,12,147.72,1,2,2,5,At Risk
R_2P7oJmP5i7tHjC2,304,8,347.54,2,2,3,7,Loyal
R_2PAUaAgHTLkGxU1,136,7,127.93,4,2,2,8,Loyal
R_2PBGUY8tvT7VTN2,689,2,54.370000000000005,1,1,1,3,Lapsed
R_2Pb6kMuBgOduMwf,459,7,185.98,1,2,2,5,At Risk
R_2PbSVE0LSsvWyXI,300,54,2023.95,2,4,4,10,Champions
R_2PbVQOMgo1DokRC,201,33,1663.93,3,4,4,11,Champions
R_2PcESd79zlVjd8V,320,29,1950.7799999999997,2,4,4,10,Champions
R_2PczkBPRGmqC8Ru,206,97,1625.57,3,4,4,11,Champions
R_2Pd2JtrvgaRUFB3,207,29,967.0,3,4,4,11,Champions
R_2PdHkMSzW7totCp,814,3,71.72,1,1,1,3,Lapsed
R_2Pe4BqKB0X9aMTb,486,10,156.51,1,2,2,5,At Risk
R_2Pe6tHUCkAWyCiD,251,17,297.95,3,3,2,8,Loyal
R_2PiMka1SHyZrLEK,274,34,648.28,2,4,3,9,Loyal
R_2Pj1Yfol7kKA3yt,526,8,147.32,1,2,2,5,At Risk
R_2PjmJHMFnJg4Jue,492,3,62.93000000000001,1,1,1,3,Lapsed
R_2PmN7GkFmSU1M1e,683,5,129.97,1,1,2,4,Lapsed
R_2Pnj0H5ydChbT9z,540,11,117.81,1,2,1,4,Lapsed
R_2PolzJvrZL29iF7,219,35,635.25,3,4,3,10,Champions
R_2PpVNZupgA2k9mX,134,7,185.9,4,2,2,8,Loyal
R_2PqhFgM0oAFa4ho,288,6,122.53,2,2,2,6,At Risk
R_2PyR5zSbB74ltZ1,197,21,441.69,3,3,3,9,Loyal
R_2QECV61zCoWvPwV,247,52,1294.28,3,4,4,11,Champions
R_2QEQOSl4i81CHb1,136,41,993.12,4,4,4,12,Champions
R_2QETvia1oJUfZUy,223,10,262.33000000000004,3,2,2,7,Loyal
R_2QEeH4ETBBV2lPr,404,12,873.0000000000001,1,2,4,7,Loyal
R_2QFJ3DY729sxK7B,250,8,187.87,3,2,2,7,Loyal
R_2QKex2DoB3N5VEt,1354,2,64.15,1,1,1,3,Lapsed
R_2QKhcChxM8s25SS,221,47,1087.22,3,4,4,11,Champions
R_2QLMZccLATlAlfz,223,3,44.480000000000004,3,1,1,5,At Risk
R_2QLMv0UtT8vuLkB,120,15,698.48,4,3,4,11,Champions
R_2QLigoO9nrSSnPT,264,29,802.64,2,4,4,10,Champions
R_2QM76i5yRebcpiD,443,21,308.15999999999997,1,3,3,7,Loyal
R_2QMWZw0JtTsvBVk,354,16,320.55,2,3,3,8,Loyal
R_2QQl58nFfrZayxf,142,16,781.11,4,3,4,11,Champions
R_2QRMdwLStyElYoU,305,28,415.44,2,4,3,9,Loyal
R_2QRS9mrQwSKNLye,136,19,641.4300000000001,4,3,3,10,Champions
R_2QRtVOQUzfFxAg0,113,28,456.19,4,4,3,11,Champions
R_2QX6bqN2BA5Ex0p,271,2,20.98,2,1,1,4,Lapsed
R_2QX9bXWJvSVIbXl,374,10,152.91,2,2,2,6,At Risk
R_2QXJIE0UXBTy8wd,133,56,585.84,4,4,3,11,Champions
R_2QXq900Df6biUD7,654,5,88.45,1,1,1,3,Lapsed
R_2QYCIl75oJ8y4OX,231,61,1372.4,3,4,4,11,Champions
R_2QZ0AVY4isbLDdN,137,15,449.41,4,3,3,10,Champions
R_2QfACJcif9NnW0C,209,21,387.5,3,3,3,9,Loyal
R_2QfJrJ6NScKkMV6,337,14,191.81,2,3,2,7,Loyal
R_2Qfzb9ygW4pFpaQ,927,2,32.11,1,1,1,3,Lapsed
R_2QgQk2MGsl392HX,160,25,268.31,4,3,2,9,Loyal
R_2Qh94pYDlaxRsdw,228,27,601.46,3,3,3,9,Loyal
R_2QhsbIvy6Z9M6s4,533,7,105.4,1,2,1,4,Lapsed
R_2QlbbNmO9Ln2Sii,210,9,307.28999999999996,3,2,3,8,Loyal
R_2Qlbt5GuAhhMPAi,221,5,95.94,3,1,1,5,At Risk
R_2QlfFCEdKYPO953,397,20,328.5,2,3,3,8,Loyal
R_2QmRrF3XTzpGmRn,1377,1,8.44,1,1,1,3,Lapsed
R_2QnAW2x8VUxsLV8,129,12,704.99,4,2,4,10,Champions
R_2QoKsJMXOFitzk6,216,84,1371.8899999999999,3,4,4,11,Champions
R_2QoiDL34V8QAI4a,458,2,55.980000000000004,1,1,1,3,Lapsed
R_2QrIY4M7cndTBf7,198,46,398.44,3,4,3,10,Champions
R_2QrmzNCNpcA7B9p,136,29,451.79,4,4,3,11,Champions
R_2QswpKsGnL3NBXE,154,16,180.76,4,3,2,9,Loyal
R_2QtiIPWanuleOw1,221,17,462.87,3,3,3,9,Loyal
R_2QtjN5zKxD0QMhy,116,16,281.75,4,3,2,9,Loyal
R_2Qu0fgUOnDpaKDH,135,53,981.6899999999999,4,4,4,12,Champions
R_2Qu5a3KjzsknWfD,534,7,358.62,1,2,3,6,At Risk
R_2QxhYoQlRBK7D8d,203,18,412.38,3,3,3,9,Loyal
R_2QzXEtUXQ3koh8l,416,5,164.97,1,1,2,4,Lapsed
R_2R1EvJ8XC7pZDDn,547,2,32.57,1,1,1,3,Lapsed
R_2R20tGsAciB0E9U,184,28,615.22,4,4,3,11,Champions
R_2R2DBMXF76ROyOu,309,3,60.49,2,1,1,4,Lapsed
R_2R3ayuIYVgX07CZ,118,46,747.94,4,4,4,12,Champions
R_2R4boYTdbWuqO7J,309,14,171.98,2,3,2,7,Loyal
R_2R4f4lluvVE0PT6,255,5,119.41,2,1,1,4,Lapsed
R_2R7E5Ezaz55PIIg,293,22,423.45,2,3,3,8,Loyal
R_2R7XoHLye7zu5Lb,464,13,183.72,1,2,2,5,At Risk
R_2R8I34UkpD6LvFu,233,6,333.85,3,2,3,8,Loyal
R_2R9xo9Nv9razqCD,183,16,149.56,4,3,2,9,Loyal
R_2RO1woXi87CUxaN,384,1,58.5,2,1,1,4,Lapsed
R_2RP7nQbTOJwWJRC,240,47,566.06,3,4,3,10,Champions
R_2RPrq50LY9ibnQU,363,24,440.05,2,3,3,8,Loyal
R_2RQZEfADuF3JHjR,137,6,140.91,4,2,2,8,Loyal
R_2RQhQ3wTIHN55hy,676,3,64.13,1,1,1,3,Lapsed
R_2RTZVrtkdWtJ4BV,135,52,251.87,4,4,2,10,Champions
R_2RUDh7piHU7frzt,185,54,1133.6299999999999,4,4,4,12,Champions
R_2RUGhslRGz8ESz1,122,37,967.6899999999999,4,4,4,12,Champions
R_2RUJuDHC9no4oe2,218,76,868.02,3,4,4,11,Champions
R_2RVXjEovu4Y1yen,144,26,766.98,4,3,4,11,Champions
R_2RVr1VA8MPt5THg,146,5,220.26,4,1,2,7,Loyal
R_2RaxX6jSq9lvO4q,197,2,75.94,3,1,1,5,At Risk
R_2S0NrcvRufXExKs,184,9,146.12,4,2,2,8,Loyal
R_2S0iEzXiELAXyfC,128,5,51.42,4,1,1,6,At Risk
R_2S0u8lcDVOW3xTU,207,98,1873.44,3,4,4,11,Champions
R_2S2CgleghqVouH5,368,28,557.77,2,4,3,9,Loyal
R_2S31p8yhb8bRYXo,727,5,962.14,1,1,4,6,At Risk
R_2S31vSPrwOLWHLA,212,38,840.3,3,4,4,11,Champions
R_2S33CMyMpIbJcBm,313,20,371.12,2,3,3,8,Loyal
R_2S77QZkb1rhRuyi,119,13,612.13,4,2,3,9,Loyal
R_2S7gh75tbvkUpDq,371,19,387.16,2,3,3,8,Loyal
R_2S8Z1Ysvkfaa8Dk,566,3,27.22,1,1,1,3,Lapsed
R_2S8hrusB2bp2PBb,551,13,225.77,1,2,2,5,At Risk
R_2S942svAtx2khyI,251,10,317.82,3,2,3,8,Loyal
R_2S9b47bd0M7IKFu,306,7,188.63,2,2,2,6,At Risk
R_2S9n3K498i96n0T,207,18,172.45,3,3,2,8,Loyal
R_2SD0ezsMpLxCClb,367,5,47.19,2,1,1,4,Lapsed
R_2SDfLbdsggP13gM,366,25,499.79,2,3,3,8,Loyal
R_2SHTXyLNJsIiqjI,240,24,440.22,3,3,3,9,Loyal
R_2SIYchF5txvb4ur,200,21,149.14000000000001,3,3,2,8,Loyal
R_2Sc7RkHYHw76aWg,778,18,391.72,1,3,3,7,Loyal
R_2SdTIZ3yJDeoull,522,8,289.89,1,2,2,5,At Risk
R_2SdTz3Z6EBi5IpB,165,36,566.09,4,4,3,11,Champions
R_2Se2NF3W7re09yf,217,7,172.69,3,2,2,7,Loyal
R_2Ser7goSgo0gVBj,182,29,827.8199999999999,4,4,4,12,Champions
R_2Sf9qUuSJuIUfg2,683,6,381.54,1,2,3,6,At Risk
R_2SiVXI2QZ5GDasH,236,53,864.75,3,4,4,11,Champions
R_2SiXkZxNq21reCS,270,17,281.7,2,3,2,7,Loyal
R_2SksQStmmNpRaiB,304,17,469.48,2,3,3,8,Loyal
R_2SlgQWzfKwbWUov,171,35,537.83,4,4,3,11,Champions
R_2SowakeS8ZQebAD,296,19,233.33,2,3,2,7,Loyal
R_2SoygRRucWXdLxT,351,12,216.45999999999998,2,2,2,6,At Risk
R_2SqSD8OrS7uQi3n,274,16,521.29,2,3,3,8,Loyal
R_2SqWTZJSEFu0jiK,232,55,1082.56,3,4,4,11,Champions
R_2SwUvSGD0Anb9Xo,416,4,100.13,1,1,1,3,Lapsed
R_2TAYUtpnPVkxsFq,195,1,21.72,4,1,1,6,At Risk
R_2TBmftW1hJkzU7b,365,9,198.32,2,2,2,6,At Risk
R_2TEGPne2Cu1LmmT,134,32,773.66,4,4,4,12,Champions
R_2TEHhHhGG0nUPl0,128,11,222.04,4,2,2,8,Loyal
R_2TI4euxLM9qQBOa,142,21,614.32,4,3,3,10,Champions
R_2TKKMv7TMpR8EHA,198,23,377.84999999999997,3,3,3,9,Loyal
R_2TKO641FpWMebOd,137,39,590.07,4,4,3,11,Champions
R_2TL7w44l8M5vEok,117,31,617.02,4,4,3,11,Champions
R_2TLTMppAcsnGrYQ,1395,2,15.48,1,1,1,3,Lapsed
R_2TLur93rwoQN4Th,208,40,809.55,3,4,4,11,Champions
R_2TMjqyOFnomTeK0,322,23,514.23,2,3,3,8,Loyal
R_2TOkoRACY7yBNRm,200,5,123.95,3,1,2,6,At Risk
R_2TS0B3GqlPn9eGu,1291,7,100.99,1,2,1,4,Lapsed
R_2TXA2hvlVB8PZfO,260,3,220.97,2,1,2,5,At Risk
R_2TXBHPMwNAwKR7Q,308,13,179.51999999999998,2,2,2,6,At Risk
R_2TZbGs7PnuXKEr3,452,3,50.97,1,1,1,3,Lapsed
R_2TmKTVoITgoXQmz,574,4,108.0,1,1,1,3,Lapsed
R_2TnuiSdfJ77v7e9,120,33,692.49,4,4,4,12,Champions
R_2ToOV1oNsaLjnTv,499,6,116.19999999999999,1,2,1,4,Lapsed
R_2ToRb0eNQrFNM3u,146,25,591.34,4,3,3,10,Champions
R_2TsCKRGiAjwQl2h,272,50,2079.96,2,4,4,10,Champions
R_2TsKflmSJ7ECTe1,1077,1,109.99,1,1,1,3,Lapsed
R_2Tts5u5bLVSiIwt,231,23,441.65,3,3,3,9,Loyal
R_2TuFcjWqzxzC2Cd,288,12,345.1,2,2,3,7,Loyal
R_2TvlIymGfskM9v9,520,4,141.82,1,1,2,4,Lapsed
R_2Tw1pYGELWTykuP,270,15,303.13,2,3,2,7,Loyal
R_2TyNqXQy4tqlDRP,268,10,318.73,2,2,3,7,Loyal
R_2U0gZProLDLI67D,1195,1,9.98,1,1,1,3,Lapsed
R_2U0l40aPYAoBJLV,140,19,830.66,4,3,4,11,Champions
R_2U3f0mE7ZGgYLhZ,326,4,50.129999999999995,2,1,1,4,Lapsed
R_2U45wkV0hf1A79G,223,21,571.18,3,3,3,9,Loyal
R_2U4rstjwoewgGNv,128,14,269.86,4,3,2,9,Loyal
R_2U8TbRGvfB10UAt,124,3,77.86,4,1,1,6,At Risk
R_2U9Jk9fsyaEVhgv,228,25,549.25,3,3,3,9,Loyal
R_2U9mEuhxpSv5aA7,221,77,1759.67,3,4,4,11,Champions
R_2UVZt35HGVmsoum,453,3,48.42,1,1,1,3,Lapsed
R_2UVhfjk1qQb6KI5,149,29,1313.8700000000001,4,4,4,12,Champions
R_2UVqdxTYEyCf52R,238,40,1048.26,3,4,4,11,Champions
R_2UWV48wISmhfYqI,331,9,169.3,2,2,2,6,At Risk
R_2UWpwUpnUU92Yah,338,7,302.62,2,2,2,6,At Risk
R_2UXcGktpoM2AYrg,227,32,696.26,3,4,4,11,Champions
R_2Ua7ev5fWion36a,264,44,831.8199999999999,2,4,4,10,Champions
R_2UaV2vSZDxrE35n,154,17,284.25,4,3,2,9,Loyal
R_2UbJL30HRjK1sdD,361,28,662.07,2,4,4,10,Champions
R_2UbJUrmy1ldwwWm,583,6,88.32000000000001,1,2,1,4,Lapsed
R_2UbUEmGy30TkE8M,222,12,176.89,3,2,2,7,Loyal
R_2Uc0eY0mHq5DQgt,196,15,346.53000000000003,4,3,3,10,Champions
R_2Ucjp97InU6pI1m,255,32,651.11,2,4,3,9,Loyal
R_2UckkA7ZpK0f7lT,718,1,5.58,1,1,1,3,Lapsed
R_2UctLzmpg4UJRZu,179,14,242.79,4,3,2,9,Loyal
R_2UfTIFhpicfXgPX,280,33,955.15,2,4,4,10,Champions
R_2UgruQ1jzpNXLQZ,125,39,415.93,4,4,3,11,Champions
R_2V2OaRDTmuvkS3h,325,10,223.42000000000002,2,2,2,6,At Risk
R_2V3AHWuz3pHaB7H,216,86,762.03,3,4,4,11,Champions
R_2V7HVsDu8mbPFDf,383,27,426.0,2,3,3,8,Loyal
R_2V8Ac6RCBNKviX0,227,9,168.55,3,2,2,7,Loyal
R_2VC0DIxeSbfkTsv,148,12,379.17999999999995,4,2,3,9,Loyal
R_2VCMiRJVXAvWTen,216,24,393.94,3,3,3,9,Loyal
R_2VDTJvFdvAEK8AE,702,4,133.76999999999998,1,1,2,4,Lapsed
R_2VEjaDyhAdA2o7W,262,4,70.71,2,1,1,4,Lapsed
R_2VIWjKayaOipDma,292,79,2230.18,2,4,4,10,Champions
R_2VJ7KiUFzWY3H0p,233,23,686.48,3,3,4,10,Champions
R_2VJ8X7CyTWfrVn8,316,4,178.32,2,1,2,5,At Risk
R_2VJdNqrMivzixoI,638,3,76.58,1,1,1,3,Lapsed
R_2VL8e1BX9FsuiCT,220,30,851.54,3,4,4,11,Champions
R_2VNKgvs9hlcy6RT,213,48,1999.03,3,4,4,11,Champions
R_2VOnAk4olRc2qX8,227,7,96.76,3,2,1,6,At Risk
R_2VPbKqVsCPL36lS,226,25,494.6,3,3,3,9,Loyal
R_2VPet6qQvuFwQAr,281,4,109.92,2,1,1,4,Lapsed
R_2VQ4fJhyE3krisI,1827,1,17.99,1,1,1,3,Lapsed
R_2VQG7Cq554P9Ov7,205,7,1207.98,3,2,4,9,Loyal
R_2VaWg2jhtCG6zmh,200,54,1737.67,3,4,4,11,Champions
R_2Ve98NPCnS8wzMk,217,4,71.7,3,1,1,5,At Risk
R_2Vg5Du0x87AijTs,479,11,240.9,1,2,2,5,At Risk
R_2VgZ0EttZLvI0QY,1423,1,8.44,1,1,1,3,Lapsed
R_2Vjq0u3IGbVbOBl,449,15,286.52,1,3,2,6,At Risk
R_2VkFzKtUReuEWm9,110,24,1947.33,4,3,4,11,Champions
R_2Vky5Hd2QCJTwJT,652,7,124.14,1,2,2,5,At Risk
R_2VpWRgz8AMA7t7T,233,62,1487.17,3,4,4,11,Champions
R_2VsCpLMEP8xSuge,244,18,652.66,3,3,3,9,Loyal
R_2VwjXhJ5OznStEi,144,114,2569.69,4,4,4,12,Champions
R_2VxLpaBYauMk3iU,235,71,836.23,3,4,4,11,Champions
R_2Vxxas8YTz85ckg,290,43,1318.83,2,4,4,10,Champions
R_2VyJfJ14xDTZniQ,841,1,36.99,1,1,1,3,Lapsed
R_2VyUSFk11bbTVej,203,127,2910.08,3,4,4,11,Champions
R_2Vymj1aiyDx3hun,244,12,239.39,3,2,2,7,Loyal
R_2WAagX64hf1kdMI,127,115,2137.85,4,4,4,12,Champions
R_2WAtpUZeSuUt5qk,317,12,202.26999999999998,2,2,2,6,At Risk
R_2WDs50tr0PZjXrr,125,14,306.74,4,3,3,10,Champions
R_2WG22kKQqVhH86R,291,32,833.9,2,4,4,10,Champions
R_2WGwF7VzvL1EVL7,1115,1,26.9,1,1,1,3,Lapsed
R_2WHxAVIqdyfoX8D,262,24,714.39,2,3,4,9,Loyal
R_2WIj92JZ0jczfjG,327,88,1084.53,2,4,4,10,Champions
R_2WMQprO1e6US68f,263,44,942.49,2,4,4,10,Champions
R_2WMWkiZaazUyfmr,427,12,217.52,1,2,2,5,At Risk
R_2WMt9IboH8O03gc,341,12,227.95999999999998,2,2,2,6,At Risk
R_2WPtjBPlJszCwQl,137,17,192.77,4,3,2,9,Loyal
R_2WSDyKoVDJhO1Os,133,13,214.41,4,2,2,8,Loyal
R_2WUO75pc34ZmHIV,210,15,1039.6100000000001,3,3,4,10,Champions
R_2WV9XVt4hBJfITJ,327,8,177.28,2,2,2,6,At Risk
R_2WVFToWQi393WIA,252,9,123.15,3,2,2,7,Loyal
R_2WVIxBGaj1uOr8S,196,53,1340.07,4,4,4,12,Champions
R_2WVw3lmZv3Lkg8C,160,27,771.98,4,3,4,11,Champions
R_2WZ34ccdn1Fltl4,275,25,427.26,2,3,3,8,Loyal
R_2WZPO77ofaGQyBR,765,7,92.71000000000001,1,2,1,4,Lapsed
R_2WtXpsDK0Q6SGvv,187,25,404.84999999999997,4,3,3,10,Champions
R_2Wu88yZoHaNzChK,248,7,97.53,3,2,1,6,At Risk
R_2WuN1R3SeAwzhIF,363,16,362.43,2,3,3,8,Loyal
R_2WumP0iKDvwiM2r,114,36,1861.6000000000001,4,4,4,12,Champions
R_2WumnAOCybZNFxx,387,12,273.74,2,2,2,6,At Risk
R_2WuuY0g77i5Z7eq,226,38,709.86,3,4,4,11,Champions
R_2Wv4nxYeG1ijW2W,256,9,153.85,2,2,2,6,At Risk
R_2WvawQtC74DuLAN,378,9,518.49,2,2,3,7,Loyal
R_2Ww27zoK4AhPAVM,238,21,493.27,3,3,3,9,Loyal
R_2WwzM8WiFsk4o3g,405,15,734.9300000000001,1,3,4,8,Loyal
R_2WxwIp31iX2k3Fx,180,7,224.05,4,2,2,8,Loyal
R_2X1h9KVfL3KzT8u,1748,1,7.95,1,1,1,3,Lapsed
R_2X4flRyyhiTPB4p,1662,4,55.58,1,1,1,3,Lapsed
R_2X5mdNuURaQh7R9,336,9,247.51999999999998,2,2,2,6,At Risk
R_2X6EgWVHbIZF7VL,568,5,55.91,1,1,1,3,Lapsed
R_2X6cD7g7IYVpJnS,761,11,170.74,1,2,2,5,At Risk
R_2XaO5d390HYeZ5d,189,6,57.82,4,2,1,7,Loyal
R_2XasM6V6LLwsutN,556,5,52.29,1,1,1,3,Lapsed
R_2XbKIBwSCWm3wDJ,143,12,477.92,4,2,3,9,Loyal
R_2XbxD4y0TC9xKi2,712,3,118.97,1,1,1,3,Lapsed
R_2XcHeqtjXcsxznp,226,15,454.04,3,3,3,9,Loyal
R_2XdJmAF2o143mtj,303,8,150.74,2,2,2,6,At Risk
R_2XdMB4tf1qMJDlU,227,77,1715.8,3,4,4,11,Champions
R_2XgIs9q9SLkpzcz,224,61,2046.68,3,4,4,11,Champions
R_2XgsktfoDDrhQSG,224,14,161.82999999999998,3,3,2,8,Loyal
R_2XhQI2sjxP9OIhX,270,31,664.6,2,4,4,10,Champions
R_2Xiy4KUuKun1iKj,456,12,334.47,1,2,3,6,At Risk
R_2Xj7LtCe2Mt8jNi,164,49,988.51,4,4,4,12,Champions
R_2Xn5A8skNbA3DXb,577,14,300.32,1,3,2,6,At Risk
R_2XnTa8UZ2c0QgRw,218,20,535.07,3,3,3,9,Loyal
R_2XniK7bvebFbdvp,1177,2,31.46,1,1,1,3,Lapsed
R_2XnwTIr876b33Rs,567,4,54.84,1,1,1,3,Lapsed
R_2XoI6KbLJRGFz5X,122,148,3200.86,4,4,4,12,Champions
R_2XoIMjsU1XI9unr,241,9,230.43,3,2,2,7,Loyal
R_2XoY9eLCodDQ7PG,178,15,246.89000000000001,4,3,2,9,Loyal
R_2XpoQZjmJ9BOKQR,277,74,1450.08,2,4,4,10,Champions
R_2Y52DxnkdAlaiq8,220,13,225.3,3,2,2,7,Loyal
R_2Y5FZROYd6S1JW2,313,18,300.28999999999996,2,3,2,7,Loyal
R_2Y9fPhqa2Xf2QdZ,139,56,942.1999999999999,4,4,4,12,Champions
R_2YAk7iAuNrR5Dfr,263,16,206.98,2,3,2,7,Loyal
R_2YCU6JHbCzus4zy,650,12,444.82,1,2,3,6,At Risk
R_2YCZHo7x8Bmh5ac,1113,1,11.5,1,1,1,3,Lapsed
R_2YDKY1n2zHf51tP,256,2,29.79,2,1,1,4,Lapsed
R_2YER9r6cGtKk7a7,348,8,286.19,2,2,2,6,At Risk
R_2YEwr7udVArG9IG,123,5,129.26,4,1,2,7,Loyal
R_2YFLegfpzYFyRpy,1298,2,20.48,1,1,1,3,Lapsed
R_2YFY1hXcHTcmRtH,1311,6,126.95,1,2,2,5,At Risk
R_2YJJio1KANIFFO2,741,5,66.71,1,1,1,3,Lapsed
R_2YJLVqCGAyLiODQ,115,17,521.74,4,3,3,10,Champions
R_2YK6kp0D3NwX0H9,380,3,26.57,2,1,1,4,Lapsed
R_2YKPfnktaDrPIYT,119,58,1239.01,4,4,4,12,Champions
R_2YKwm75bMpyuLW9,224,36,818.64,3,4,4,11,Champions
R_2YKywNTVPO7hJ0A,384,11,177.12,2,2,2,6,At Risk
R_2YLHuI0WiiWMbKI,124,6,164.70000000000002,4,2,2,8,Loyal
R_2YPUmag8Im3MDIV,538,9,175.22,1,2,2,5,At Risk
R_2YPn3BGBQEYnIRt,640,11,154.72,1,2,2,5,At Risk
R_2YQeZHEvWwMkF5q,855,2,68.98,1,1,1,3,Lapsed
R_2YR2Yn7wGzAeAj0,118,128,3356.91,4,4,4,12,Champions
R_2YRGyQvfHvDkV8z,197,38,623.27,3,4,3,10,Champions
R_2YRIGf16PJa2shD,352,6,348.33,2,2,3,7,Loyal
R_2YRiGsmsqxtUimr,268,23,471.99,2,3,3,8,Loyal
R_2YV9FbQPr8SnA0P,208,29,646.33,3,4,3,10,Champions
R_2YVQQRVSdj7M8Va,205,45,1594.84,3,4,4,11,Champions
R_2YYB0ZXHHFsMn1o,160,24,502.92,4,3,3,10,Champions
R_2YaGEfeZQtpLVc8,233,11,336.87,3,2,3,8,Loyal
R_2YbuDFbvaGnuvff,211,14,223.39,3,3,2,8,Loyal
R_2Yce5zXLtFZz2qE,251,34,1023.12,3,4,4,11,Champions
R_2YeJ7ZNQ5xBFmxw,145,38,1241.71,4,4,4,12,Champions
R_2YeNK8zMAjz7WyR,1223,4,31.590000000000003,1,1,1,3,Lapsed
R_2Yg1mhKIH5TW8mN,227,9,188.38,3,2,2,7,Loyal
R_2YgMqdVXQ7ap4v8,336,33,920.72,2,4,4,10,Champions
R_2YgscGGqQjXeGhK,195,11,217.03,4,2,2,8,Loyal
R_2YijCafrDkRdx8U,635,11,158.69,1,2,2,5,At Risk
R_2YkUPwjQ50TEEjq,321,1,23.99,2,1,1,4,Lapsed
R_2YkZ80PY6z9YT37,512,7,60.71,1,2,1,4,Lapsed
R_2YlhHzEptxRGFBL,166,14,377.52,4,3,3,10,Champions
R_2YmiCqtyRRmqGj3,534,11,229.55,1,2,2,5,At Risk
R_2YqUaWh6eblpHDD,642,9,127.6,1,2,2,5,At Risk
R_2YrIsuxiBaSwICV,742,35,271.49,1,4,2,7,Loyal
R_2YsjHAMz6J9snFb,201,5,78.42,3,1,1,5,At Risk
R_2Ysu2QpwwnLCChx,370,18,697.38,2,3,4,9,Loyal
R_2Yu31boRFb6mCr1,231,4,61.760000000000005,3,1,1,5,At Risk
R_2YynbgGxQgA13bf,257,10,192.66,2,2,2,6,At Risk
R_2YzwllA3OWyo30M,137,50,721.8,4,4,4,12,Champions
R_2ZBMRrCN09X0ZKV,212,29,685.01,3,4,4,11,Champions
R_2ZBU5PNdR1kOb6q,198,11,209.38,3,2,2,7,Loyal
R_2ZCwBno7W7PmguU,585,3,62.35,1,1,1,3,Lapsed
R_2ZDGeuEsPzT9nBn,154,22,308.56,4,3,3,10,Champions
R_2ZEQSnRGlS7ZscC,114,50,1509.56,4,4,4,12,Champions
R_2ZEoREY3x7s7zEM,603,6,85.85,1,2,1,4,Lapsed
R_2ZHo9wnvuEIY0DH,160,7,184.76,4,2,2,8,Loyal
R_2ZHvij28yPTjxOE,235,49,817.45,3,4,4,11,Champions
R_2ZIHNY6kK2Ife6g,392,39,1012.43,2,4,4,10,Champions
R_2ZIHUKwXYNXR0DI,295,15,304.6,2,3,2,7,Loyal
R_2ZIvE4bPXZXhf0T,189,1,25.0,4,1,1,6,At Risk
R_2ZK2OE3L10Eo2vx,1118,1,19.99,1,1,1,3,Lapsed
R_2ZK5JH2NcMfnWuS,182,24,733.35,4,3,4,11,Champions
R_2ZKqoOzAsMTAnNk,243,5,271.98,3,1,2,6,At Risk
R_2ZKwvQaCWvHI4ey,257,35,1113.23,2,4,4,10,Champions
R_2ZNPweVWnwFNjiC,146,23,217.68,4,3,2,9,Loyal
R_2ZOgImZ5BSZcQoz,170,44,1071.51,4,4,4,12,Champions
R_2ZOjCN0NmPOTw9H,341,27,799.6800000000001,2,3,4,9,Loyal
R_2ZOzP63AylmR887,240,17,1380.19,3,3,4,10,Champions
R_2ZPqsX1an4DPSal,538,9,232.6,1,2,2,5,At Risk
R_2ZQhqi8UnqgEMIo,883,5,201.72,1,1,2,4,Lapsed
